Y,X1,X2,X3
424200756,658,834,773
109305900,825,183,724
397747350,883,819,550
308180692,799,422,914
40830240,836,370,132
146568849,623,357,659
403706304,744,552,983
71577600,233,512,600
59852520,936,261,245
60524550,225,419,642
54461358,438,191,651
74122938,534,159,873
6144820,124,583,85
10144359,51,417,477
86848000,800,184,590
268048656,646,678,612
99509854,331,787,382
534285940,877,734,830
32328198,618,329,159
27809202,883,87,362
229772400,520,715,618
116934300,756,269,575
45511038,186,877,279
34162760,395,152,569
587064,6,401,244
354448340,755,487,964
197553527,887,283,787
371944536,618,758,794
196509375,625,685,459
5593980,21,380,701
14280406,511,89,314
118098816,766,584,264
48373160,223,638,340
4400448,164,86,312
472264000,956,650,760
38302600,872,175,251
7622724,201,499,76
2394711,363,9,733
331109025,845,519,755
56736725,185,415,739
506162880,971,543,960
1003968,96,21,498
378428250,635,870,685
315943182,813,478,813
33914550,311,150,727
25883136,137,369,512
9823264,176,118,473
22693392,401,262,216
5421440,160,394,86
795375,505,5,315
135586125,955,631,225
95142680,542,670,262
22325760,288,510,152
171050464,646,988,268
67083264,753,384,232
227822600,590,898,430
3139136,224,22,637
32538570,94,491,705
74534720,598,820,152
190521550,475,799,502
560116557,787,869,819
156060,17,10,918
170731084,659,271,956
11753495,247,307,155
106490754,311,918,373
9665568,678,18,792
17044800,212,400,201
79357488,919,168,514
12943560,665,811,24
38613366,139,414,671
5336928,639,16,522
226900640,928,395,619
1942971,29,971,69
124861986,713,207,846
358129072,952,478,787
33573430,226,407,365
4117482,93,282,157
43665300,478,290,315
3853815,7,867,635
2460240,108,34,670
63769167,77,999,829
33723750,690,125,391
66723696,936,654,109
114841664,136,887,952
15302448,51,564,532
64453681,779,527,157
50568375,615,715,115
371948896,664,878,638
28013790,95,354,833
4375425,257,681,25
174856500,234,875,854
190425312,558,616,554
24085520,158,185,824
205402824,638,396,813
5239200,444,40,295
47769904,301,182,872
30944160,87,760,468
32365944,302,916,117
433639808,664,784,833
131010192,603,367,592
785637840,914,870,988
44711040,319,584,240
4245969,13,453,721
92336006,581,458,347
1729665,19,153,595
58818780,249,762,310
238469472,901,288,919
1173205,55,257,83
3115268,139,862,26
29692500,150,535,370
8113050,242,225,149
70411869,297,383,619
148134480,474,601,520
96895684,613,172,919
142641840,781,240,761
21027300,527,399,100
5427374,283,86,223
64253000,137,875,536
4105920,611,35,192
141490944,672,283,744
30369024,192,807,196
357975450,567,690,915
49404072,79,852,734
405241853,667,751,809
196145400,660,565,526
489354504,834,766,766
105261120,262,465,864
50082030,135,739,502
119019992,413,442,652
27857907,693,659,61
8627472,54,252,634
9049944,113,426,188
321674136,413,782,996
221279175,835,585,453
12416118,87,143,998
114106248,698,342,478
49413000,905,104,525
10909080,117,180,518
267382440,585,589,776
302702400,704,735,585
1108080,57,540,36
117765648,858,798,172
83497056,716,516,226
596342898,918,811,801
584442672,771,803,944
23544480,813,905,32
19871232,64,761,408
179516736,679,432,612
72556260,851,174,490
191809128,844,773,294
19758884,211,571,164
40326300,111,865,420
361335546,949,641,594
1899520,128,742,20
81721374,257,339,938
128045796,467,626,438
203760680,241,919,920
120494952,582,729,284
433071408,588,836,881
17382230,545,37,862
107380080,219,720,681
241848750,715,615,550
11288160,804,24,585
10988250,13,875,966
296880168,821,456,793
120366750,227,750,707
60868600,328,325,571
14764288,128,749,154
3683596,898,7,586
53675000,452,950,125
206807040,384,765,704
21441864,516,158,263
10520433,423,77,323
68362580,265,451,572
424600,10,44,965
47358108,399,471,252
48216924,207,987,236
386232,3,209,616
422296128,821,752,684
30955680,336,249,370
6558534,342,151,127
635778,13,858,57
709096032,864,951,863
30922496,352,139,632
693415008,858,904,894
66082122,927,218,327
10141120,268,215,176
332627680,532,638,980
3123540,469,74,90
48665360,802,185,328
290600037,519,637,879
34398000,273,150,840
605776122,937,733,882
314424,794,2,198
58904160,746,282,280
7534512,321,144,163
158486132,278,947,602
112438144,224,788,637
88037040,754,834,140
167062740,860,221,879
57325062,109,851,618
72950652,114,657,974
352950732,878,414,971
216348000,375,968,596
208293660,846,849,290
86450610,503,255,674
9638632,202,151,316
9645000,200,643,75
46837280,868,710,76
122478398,379,574,563
455204880,688,783,845
39277626,673,213,274
1569048,611,6,428
170420520,586,740,393
52020680,677,680,113
98053500,499,250,786
39130112,824,64,742
53748310,166,385,841
91592284,188,553,881
229288752,462,549,904
8117856,794,71,144
15285600,32,579,825
44940870,541,213,390
89809875,125,823,873
486095940,641,990,766
42695104,614,656,106
15079680,720,34,616
88455675,357,901,275
53917500,156,875,395
198493425,237,975,859
2163945,21,557,185
2925600,30,530,184
49673520,976,377,135
59984640,320,762,246
15765120,714,230,96
10628310,462,43,535
171028000,368,650,715
148981455,647,645,357
36919148,379,98,994
36206800,536,70,965
2116296,532,18,221
37593744,339,464,239
24600510,110,753,297
34512210,618,153,365
3132400,82,764,50
9816336,733,54,248
168789390,821,890,231
65604000,426,875,176
578387075,665,985,883
76829760,518,309,480
2392425,735,105,31
247123440,599,432,955
102394188,662,234,661
29628620,422,595,118
175714110,451,962,405
91943280,517,760,234
2340390,65,51,706
62195313,813,113,677
68654880,140,556,882
253272580,473,653,820
187196724,884,837,253
171429440,232,910,812
104228560,739,860,164
162012825,499,999,325
34175680,304,511,220
34908400,394,200,443
43017405,615,113,619
11712750,575,97,210
97170200,265,515,712
106227456,192,881,628
3743844,699,26,206
32230935,345,627,149
5547780,735,222,34
6780096,894,632,12
46667448,537,639,136
107298816,296,768,472
31368032,103,614,496
11722426,298,139,283
204850170,617,558,595
284310180,660,843,511
190646352,312,818,747
7564888,19,634,628
158718176,536,362,818
88270650,191,790,585
154136892,798,782,247
84365645,845,119,839
675505460,854,830,953
16730013,87,349,551
94330672,692,643,212
655163568,842,856,909
53111536,68,817,956
74431080,664,795,141
700892045,965,889,817
65577600,330,230,864
79610310,613,555,234
104302400,584,376,475
65866290,222,343,865
387728160,710,744,734
682374042,919,994,747
198976250,725,275,998
275754192,541,518,984
718001046,987,922,789
17247792,69,272,919
53307750,565,185,510
38619300,193,345,580
21769440,40,868,627
1575081,19,549,151
11504376,102,156,723
238720104,532,514,873
505926120,998,710,714
15021590,346,457,95
10986300,626,130,135
36419409,381,559,171
96234138,218,539,819
6431550,318,809,25
486297210,665,921,794
434553855,843,787,655
21983790,586,615,61
53035070,869,359,170
173966526,851,369,554
56495530,910,343,181
311772568,761,664,617
133378245,405,637,517
337081500,875,738,522
116802920,362,730,442
2724925,25,677,161
34130304,477,832,86
10288656,826,72,173
253968,2,481,264
358697500,995,500,721
16968798,27,742,847
1940224,848,8,286
44011800,504,175,499
338707323,963,547,643
1073800,91,50,236
181181000,572,905,350
67866960,398,588,290
7292688,58,806,156
78178968,857,543,168
16365024,372,104,423
226245120,960,712,331
171044500,908,275,685
461279,481,7,137
614770170,889,890,777
12289428,113,228,477
399306336,767,957,544
381198116,949,733,548
798426513,909,881,997
91444224,192,578,824
49938928,208,487,493
61895691,299,561,369
396717720,795,536,931
54076284,774,193,362
130927776,368,394,903
5718384,84,124,549
157523640,505,951,328
30019752,804,762,49
219017750,950,245,941
16816128,476,96,368
1646100,59,60,465
20963844,501,634,66
79161600,640,930,133
675330516,978,802,861
38624544,882,68,644
31509296,469,646,104
57813158,139,442,941
86147160,935,349,264
256952235,709,555,653
22733600,100,628,362
489442210,691,734,965
421194312,981,748,574
108686490,554,435,451
230341650,814,735,385
79063776,376,236,891
45160749,141,723,443
711865008,846,856,983
264947904,416,863,738
67214940,629,548,195
29373120,248,420,282
3057480,745,456,9
31837214,398,479,167
12002529,223,77,699
27216756,126,259,834
20395782,862,717,33
149082030,339,535,822
3436020,972,7,505
546067676,847,646,998
246636544,736,544,616
49931472,302,498,332
13853532,348,47,847
42505242,551,598,129
2756160,464,44,135
3857256,634,26,234
74419200,95,816,960
9529245,253,837,45
135350514,486,481,579
83979676,671,268,467
48463464,71,956,714
1552945,31,215,233
53127360,946,234,240
98346528,756,808,161
19565280,224,647,135
138477612,601,633,364
613275912,681,942,956
274162928,824,382,871
27211590,105,919,282
17853696,656,336,81
224980119,889,309,819
247893932,901,676,407
43925360,226,430,452
1968120,165,24,497
828566214,967,887,966
351379392,663,676,784
32635008,213,448,342
6352500,210,550,55
601805160,990,849,716
12088620,45,562,478
29299168,107,344,796
48048777,879,133,411
184347630,597,365,846
246623,61,13,311
31134850,53,775,758
432576207,721,729,823
179550885,313,687,835
28488222,727,933,42
132834016,184,874,826
39226782,251,854,183
23204016,594,257,152
10143914,167,242,251
46983480,184,587,435
30242160,624,359,135
16863814,682,313,79
349069665,469,841,885
131155200,640,690,297
503167054,914,689,799
1651904,848,974,2
1631700,333,35,140
62420820,916,165,413
9014428,556,523,31
19675084,583,236,143
12225392,428,74,386
998016,3,736,452
334698078,481,858,811
43799360,115,541,704
154706980,692,305,733
40655160,680,117,511
5040750,65,94,825
298468800,675,588,752
316341024,778,591,688
77449008,392,447,442
2461860,15,194,846
160763750,967,625,266
29541024,87,393,864
88517520,252,364,965
25820430,95,582,467
96576480,402,308,780
105066720,528,297,670
33072480,680,386,126
14961024,972,962,16
397390320,690,842,684
276086844,829,396,841
21254100,870,349,70
39618350,614,445,145
83065604,346,307,782
2941470,49,667,90
71569575,567,675,187
41417240,248,635,263
85304394,721,626,189
241823400,525,559,824
133557084,933,316,453
316736,98,16,202
35724234,338,719,147
12433600,400,409,76
578328500,727,925,860
446411790,639,803,870
66248820,587,270,418
75511450,925,238,343
85842939,273,821,383
6223,889,7,1
248820390,455,702,779
280776465,815,379,909
121754016,214,878,648
385763597,991,899,433
504932724,614,873,942
145533920,980,152,977
113305374,939,182,663
1428374,2,731,977
4684260,19,420,587
341334,387,126,7
189864000,879,960,225
231915161,509,457,997
536552640,936,680,843
184311400,988,205,910
287892590,395,746,977
15271542,349,286,153
674610048,888,833,912
472684736,608,998,779
735940707,907,881,921
462055590,846,687,795
473194981,779,749,811
71566950,910,147,535
9907200,96,860,120
72946929,849,803,107
8324151,103,93,869
58267200,400,244,597
24835356,882,39,722
40776615,405,891,113
48875232,566,336,257
10921400,29,538,700
150862920,346,507,860
22683258,689,177,186
69471248,214,476,682
6331392,18,916,384
196961338,206,959,997
11239176,652,663,26
9817400,40,257,955
151424856,808,297,631
353340000,480,755,975
3099152,472,134,49
475541612,938,806,629
173096442,389,838,531
30962800,62,908,550
138986470,346,805,499
202000,200,505,2
26529750,195,150,907
177977352,357,617,808
324487608,852,382,997
7212300,75,116,829
291843680,788,394,940
61766712,612,189,534
24573456,201,283,432
313075700,980,353,905
58302180,146,510,783
87884748,257,826,414
181593279,829,427,513
141300792,262,633,852
24782478,118,959,219
22928976,258,483,184
360091350,622,775,747
41352480,470,312,282
2760240,371,40,186
3283040,355,578,16
4495744,341,824,16
259885678,887,767,382
48580472,568,961,89
5656168,614,49,188
217244430,351,690,897
32307660,385,999,84
61495035,733,119,705
43273350,565,115,666
79491456,902,192,459
33258588,89,836,447
294321600,432,757,900
128108541,407,717,439
25163600,532,430,110
843372,137,684,9
281263645,559,977,515
36682560,235,542,288
466547940,834,870,643
329970816,612,581,928
32316416,604,152,352
64790250,574,301,375
395055360,644,960,639
84193830,279,315,958
80786741,161,679,739
79723441,181,707,623
529518626,806,739,889
30820608,384,546,147
151858216,932,634,257
273275208,981,477,584
12087900,37,825,396
196574913,339,683,849
5242176,684,16,479
51475840,269,368,520
70932915,135,739,711
6018624,192,81,387
5573384,38,991,148
14825965,679,55,397
15598440,45,404,858
12846660,764,177,95
29861370,417,330,217
130203000,850,414,370
6130880,833,20,368
736726656,933,796,992
70617735,865,579,141
107721600,600,784,229
169867620,780,687,317
79143279,339,443,527
1716650,13,950,139
124777520,278,458,980
52342641,299,367,477
43045275,371,119,975
4404960,665,288,23
227937582,634,387,929
240547984,856,943,298
466102056,879,557,952
54054560,668,476,170
292574678,499,919,638
15944096,316,53,952
34548760,46,799,940
35444640,672,959,55
106278480,528,315,639
80746974,561,447,322
29786120,245,728,167
152933886,903,291,582
27760824,266,234,446
160199424,924,448,387
597450924,687,882,986
57828,474,2,61
58272292,452,211,611
28697328,972,61,484
19535040,180,798,136
61055200,200,914,334
13985972,637,998,22
14150440,433,344,95
70110327,147,617,773
209922300,630,870,383
11091717,377,467,63
36136790,370,967,101
253789536,988,264,973
4251156,442,21,458
586243200,948,800,773
511657020,634,882,915
32282936,212,298,511
44532318,433,562,183
95209359,159,653,917
29216000,64,500,913
735965,61,635,19
305243360,589,656,790
43187580,530,162,503
307435120,730,863,488
57039444,308,513,361
250446209,347,941,767
92395872,474,393,496
1340325,259,69,75
16983456,762,56,398
4763484,523,253,36
52962984,423,333,376
374192544,628,732,814
30756557,167,403,457
333462939,589,653,867
65789330,185,538,661
7339240,251,68,430
31089012,404,227,339
188467866,393,622,771
610351917,947,987,653
113104896,492,512,449
199675000,625,326,980
75660504,482,206,762
121269400,893,776,175
38800944,756,546,94
35478624,367,912,106
22923936,548,168,249
114081912,788,383,378
54898584,983,716,78
